date,co,no,no2,nox,o3,pm10,pm25,relativehumidity,so2,temperature,wind_direction,wind_speed,temp_max,temp_min,precipitation,wind_speed_max,humidity_max,city,month,day_of_week,is_weekend,season
2023-12-12 00:00:00+00:00,,,,,,,,,,,,,22.8,9.25,0.0,10.028439,92.214966,Delhi,12,1,0,Winter
2023-12-13 00:00:00+00:00,,,,,,,,,,,,,22.8,9.9,0.0,10.296251,90.42678,Delhi,12,2,0,Winter
2023-12-14 00:00:00+00:00,,,,,,,,,,,,,22.1,8.85,0.0,16.09969,92.18222,Delhi,12,3,0,Winter
2023-12-15 00:00:00+00:00,,,,,,,,,,,,,22.05,7.45,0.0,10.195057,93.706856,Delhi,12,4,0,Winter
2023-12-16 00:00:00+00:00,,,,,,,,,,,,,22.3,7.7,0.0,12.096214,93.07592,Delhi,12,5,1,Winter
2023-12-17 00:00:00+00:00,,,,,,,,,,,,,22.55,9.45,0.0,12.599998,90.36164,Delhi,12,6,1,Winter
2023-12-18 00:00:00+00:00,,,,,,,,,,,,,21.45,9.1,0.0,20.08916,92.82618,Delhi,12,0,0,Winter
2023-12-19 00:00:00+00:00,,,,,,,,,,,,,21.45,8.6,0.0,17.068707,87.25131,Delhi,12,1,0,Winter
2023-12-20 00:00:00+00:00,,,,,,,,,,,,,20.4,7.9,0.0,11.770403,91.88092,Delhi,12,2,0,Winter
2023-12-21 00:00:00+00:00,,,,,,,,,,,,,21.55,8.0,0.0,13.324863,95.01545,Delhi,12,3,0,Winter
2023-12-22 00:00:00+00:00,,,,,,,,,,,,,21.45,7.1,0.3,9.726665,96.96087,Delhi,12,4,0,Winter
2023-12-23 00:00:00+00:00,,,,,,,,,,,,,22.05,10.55,0.0,9.0,95.43199,Delhi,12,5,1,Winter
2023-12-24 00:00:00+00:00,,,,,,,,,,,,,22.9,9.65,0.0,9.220499,94.75846,Delhi,12,6,1,Winter
2023-12-25 00:00:00+00:00,,,,,,,,,,,,,22.9,9.5,0.0,12.24,95.43727,Delhi,12,0,0,Winter
2023-12-26 00:00:00+00:00,,,,,,,,,,,,,22.7,9.55,0.0,10.08,95.0807,Delhi,12,1,0,Winter
2023-12-27 00:00:00+00:00,,,,,,,,,,,,,21.65,8.45,0.0,9.826088,97.03493,Delhi,12,2,0,Winter
2023-12-28 00:00:00+00:00,,,,,,,,,,,,,20.85,8.25,0.0,10.308831,100.0,Delhi,12,3,0,Winter
2023-12-29 00:00:00+00:00,,,,,,,,,,,,,20.2,8.25,0.0,7.491114,100.0,Delhi,12,4,0,Winter
2023-12-30 00:00:00+00:00,,,,,,,,,,,,,18.95,8.95,0.0,9.339208,100.0,Delhi,12,5,1,Winter
2023-12-31 00:00:00+00:00,,,,,,,,,,,,,18.65,5.9,0.0,7.9932976,100.0,Delhi,12,6,1,Winter
2024-01-01 00:00:00+00:00,,,,,,,,,,,,,16.15,4.6,0.0,8.209263,99.65629,Delhi,1,0,0,Winter
2024-01-02 00:00:00+00:00,,,,,,,,,,,,,15.3,4.7,0.0,8.209263,100.0,Delhi,1,1,0,Winter
2024-01-03 00:00:00+00:00,,,,,,,,,,,,,15.85,5.15,0.0,10.390226,99.65713,Delhi,1,2,0,Winter
2024-01-04 00:00:00+00:00,,,,,,,,,,,,,17.9,5.15,0.0,10.24578,100.0,Delhi,1,3,0,Winter
2024-01-05 00:00:00+00:00,,,,,,,,,,,,,17.25,6.3,0.1,9.6932955,100.0,Delhi,1,4,0,Winter
2024-01-06 00:00:00+00:00,,,,,,,,,,,,,16.85,7.15,0.0,7.42159,99.65835,Delhi,1,5,1,Winter
2024-01-07 00:00:00+00:00,,,,,,,,,,,,,17.45,6.0,0.0,7.928177,96.5989,Delhi,1,6,1,Winter
2024-01-08 00:00:00+00:00,,,,,,,,,,,,,18.4,5.5,0.0,8.854829,99.65767,Delhi,1,0,0,Winter
2024-01-09 00:00:00+00:00,,,,,,,,,,,,,18.0,4.65,0.0,13.905509,99.31582,Delhi,1,1,0,Winter
2024-01-10 00:00:00+00:00,,,,,,,,,,,,,15.8,4.6,0.0,14.986553,96.91729,Delhi,1,2,0,Winter
2024-01-11 00:00:00+00:00,,,,,,,,,,,,,15.45,5.6,0.0,11.983188,99.65575,Delhi,1,3,0,Winter
2024-01-12 00:00:00+00:00,,,,,,,,,,,,,17.4,5.6,0.0,12.429127,100.0,Delhi,1,4,0,Winter
2024-01-13 00:00:00+00:00,,,,,,,,,,,,,18.1,4.8,0.0,10.239453,100.0,Delhi,1,5,1,Winter
2024-01-14 00:00:00+00:00,,,,,,,,,,,,,17.95,5.0,0.0,10.009036,99.99999,Delhi,1,6,1,Winter
2024-01-15 00:00:00+00:00,,,,,,,,,,,,,16.05,3.85,0.0,9.028754,100.0,Delhi,1,0,0,Winter
2024-01-16 00:00:00+00:00,,,,,,,,,,,,,17.5,4.25,0.0,11.043261,99.30477,Delhi,1,1,0,Winter
2024-01-17 00:00:00+00:00,,,,,,,,,,,,,17.75,3.95,0.0,10.739832,100.0,Delhi,1,2,0,Winter
2024-01-18 00:00:00+00:00,,,,,,,,,,,,,17.45,6.0,0.0,5.6920996,100.0,Delhi,1,3,0,Winter
2024-01-19 00:00:00+00:00,,,,,,,,,,,,,16.75,5.65,0.0,10.296251,99.99999,Delhi,1,4,0,Winter
2024-01-20 00:00:00+00:00,,,,,,,,,,,,,16.05,5.1,0.0,9.339208,100.0,Delhi,1,5,1,Winter
2024-01-21 00:00:00+00:00,,,,,,,,,,,,,16.05,5.0,0.0,14.05845,100.0,Delhi,1,6,1,Winter
2024-01-22 00:00:00+00:00,,,,,,,,,,,,,16.85,5.0,0.0,10.587917,99.3073,Delhi,1,0,0,Winter
2024-01-23 00:00:00+00:00,,,,,,,,,,,,,17.3,4.85,0.0,8.311245,100.0,Delhi,1,1,0,Winter
2024-01-24 00:00:00+00:00,,,,,,,,,,,,,18.15,5.55,0.0,9.3669195,100.0,Delhi,1,2,0,Winter
2024-01-25 00:00:00+00:00,,,,,,,,,,,,,17.5,6.05,0.0,10.383987,99.65547,Delhi,1,3,0,Winter
2024-01-26 00:00:00+00:00,,,,,,,,,,,,,18.45,6.0,0.0,11.269782,98.96873,Delhi,1,4,0,Winter
2024-01-27 00:00:00+00:00,,,,,,,,,,,,,20.55,6.9,0.0,16.78156,94.978424,Delhi,1,5,1,Winter
2024-01-28 00:00:00+00:00,,,,,,,,,,,,,20.25,6.95,0.0,13.779114,97.36975,Delhi,1,6,1,Winter
2024-01-29 00:00:00+00:00,,,,,,,,,,,,,21.3,9.45,0.0,11.119281,100.0,Delhi,1,0,0,Winter
2024-01-30 00:00:00+00:00,,,,,,,,,,,,,20.45,9.9,0.0,9.422101,100.0,Delhi,1,1,0,Winter
2024-01-31 00:00:00+00:00,,,,,,,,,,,,,20.15,10.4,14.2,16.434305,98.67662,Delhi,1,2,0,Winter
2024-02-01 00:00:00+00:00,,,,,,,,,,,,,21.2,8.5,24.8,21.533897,100.0,Delhi,2,3,0,Winter
2024-02-02 00:00:00+00:00,,,,,,,,,,,,,19.3,8.35,0.0,15.484185,100.0,Delhi,2,4,0,Winter
2024-02-03 00:00:00+00:00,,,,,,,,,,,,,20.65,8.2,4.1,10.823973,87.65024,Delhi,2,5,1,Winter
2024-02-04 00:00:00+00:00,,,,,,,,,,,,,20.7,12.9,4.9000006,16.199999,98.70818,Delhi,2,6,1,Winter
2024-02-05 00:00:00+00:00,,,,,,,,,,,,,19.8,8.0,0.2,11.165805,99.03277,Delhi,2,0,0,Winter
2024-02-06 00:00:00+00:00,,,,,,,,,,,,,18.65,7.45,0.0,15.629971,95.66881,Delhi,2,1,0,Winter
2024-02-07 00:00:00+00:00,,,,,,,,,,,,,18.4,7.9,0.0,23.664352,85.715904,Delhi,2,2,0,Winter
2024-02-08 00:00:00+00:00,,,,,,,,,,,,,19.05,8.15,0.0,27.362368,82.60002,Delhi,2,3,0,Winter
2024-02-09 00:00:00+00:00,,,,,,,,,,,,,20.45,8.1,0.0,12.864649,82.67543,Delhi,2,4,0,Winter
2024-02-10 00:00:00+00:00,,,,,,,,,,,,,19.7,7.15,0.0,10.137692,99.66079,Delhi,2,5,1,Winter
2024-02-11 00:00:00+00:00,,,,,,,,,,,,,21.45,7.85,0.0,9.693296,97.002335,Delhi,2,6,1,Winter
2024-02-12 00:00:00+00:00,,,,,,,,,,,,,21.5,7.65,0.0,10.086427,95.9913,Delhi,2,0,0,Winter
2024-02-13 00:00:00+00:00,,,,,,,,,,,,,21.15,8.45,0.0,10.464798,98.33193,Delhi,2,1,0,Winter
2024-02-14 00:00:00+00:00,,,,,,,,,,,,,22.65,9.6,0.0,13.551501,96.063934,Delhi,2,2,0,Winter
2024-02-15 00:00:00+00:00,,,,,,,,,,,,,23.6,9.0,0.0,15.021105,93.19703,Delhi,2,3,0,Winter
2024-02-16 00:00:00+00:00,,,,,,,,,,,,,24.45,8.6,0.0,12.819235,93.45651,Delhi,2,4,0,Winter
2024-02-17 00:00:00+00:00,,,,,,,,,,,,,24.55,9.65,0.0,14.917212,87.947624,Delhi,2,5,1,Winter
2024-02-18 00:00:00+00:00,,,,,,,,,,,,,27.1,10.95,0.0,18.875126,80.09096,Delhi,2,6,1,Winter
2024-02-19 00:00:00+00:00,,,,,,,,,,,,,26.75,14.7,0.0,28.528723,86.80248,Delhi,2,0,0,Winter
2024-02-20 00:00:00+00:00,,,,,,,,,,,,,27.3,12.4,0.2,13.698934,97.08393,Delhi,2,1,0,Winter
2024-02-21 00:00:00+00:00,,,,,,,,,,,,,25.85,12.15,0.0,17.283749,97.0783,Delhi,2,2,0,Winter
2024-02-22 00:00:00+00:00,,,,,,,,,,,,,23.95,9.55,0.0,14.512064,87.261734,Delhi,2,3,0,Winter
2024-02-23 00:00:00+00:00,,,,,,,,,,,,,22.75,8.5,0.0,15.192682,76.88148,Delhi,2,4,0,Winter
2024-02-24 00:00:00+00:00,,,,,,,,,,,,,23.4,10.45,0.0,12.074766,69.45679,Delhi,2,5,1,Winter
2024-02-25 00:00:00+00:00,,,,,,,,,,,,,25.0,11.4,0.0,17.651016,70.62434,Delhi,2,6,1,Winter
2024-02-26 00:00:00+00:00,,,,,,,,,,,,,24.6,11.05,0.0,11.841756,74.94114,Delhi,2,0,0,Winter
2024-02-27 00:00:00+00:00,,,,,,,,,,,,,24.5,11.75,0.90000004,15.978486,77.79149,Delhi,2,1,0,Winter
2024-02-28 00:00:00+00:00,,,,,,,,,,,,,24.0,11.4,0.0,20.674156,78.80343,Delhi,2,2,0,Winter
2024-02-29 00:00:00+00:00,,,,,,,,,,,,,26.25,12.0,0.0,13.202726,79.2182,Delhi,2,3,0,Winter
2024-03-01 00:00:00+00:00,,,,,,,,,,,,,26.5,13.9,1.7,22.751316,76.17865,Delhi,3,4,0,Summer
2024-03-02 00:00:00+00:00,,,,,,,,,,,,,24.65,15.4,16.800001,33.3559,96.52689,Delhi,3,5,1,Summer
2024-03-03 00:00:00+00:00,,,,,,,,,,,,,22.7,11.65,0.1,13.755579,100.0,Delhi,3,6,1,Summer
2024-03-04 00:00:00+00:00,,,,,,,,,,,,,21.65,9.45,0.0,14.689588,98.02692,Delhi,3,0,0,Summer
2024-03-05 00:00:00+00:00,,,,,,,,,,,,,20.9,8.9,0.0,15.575981,73.45719,Delhi,3,1,0,Summer
2024-03-06 00:00:00+00:00,,,,,,,,,,,,,21.05,9.15,0.0,15.277749,80.5419,Delhi,3,2,0,Summer
2024-03-07 00:00:00+00:00,,,,,,,,,,,,,24.2,10.05,0.0,15.137133,83.89474,Delhi,3,3,0,Summer
2024-03-08 00:00:00+00:00,,,,,,,,,,,,,25.4,11.3,0.0,16.79314,75.19551,Delhi,3,4,0,Summer
2024-03-09 00:00:00+00:00,,,,,,,,,,,,,25.2,11.75,0.0,17.414474,72.21946,Delhi,3,5,1,Summer
2024-03-10 00:00:00+00:00,,,,,,,,,,,,,26.55,11.95,0.0,11.620809,73.44595,Delhi,3,6,1,Summer
2024-03-11 00:00:00+00:00,,,,,,,,,,,,,29.5,14.8,0.0,13.779114,82.78028,Delhi,3,0,0,Summer
2024-03-12 00:00:00+00:00,,,,,,,,,,,,,29.05,13.9,0.0,16.93531,74.046326,Delhi,3,1,0,Summer
2024-03-13 00:00:00+00:00,,,,,,,,,,,,,29.4,13.85,0.2,18.161278,83.860535,Delhi,3,2,0,Summer
2024-03-14 00:00:00+00:00,,,,,,,,,,,,,29.2,14.1,0.0,15.84409,86.1464,Delhi,3,3,0,Summer
2024-03-15 00:00:00+00:00,,,,,,,,,,,,,27.15,12.7,0.0,16.92383,64.86482,Delhi,3,4,0,Summer
2024-03-16 00:00:00+00:00,,,,,,,,,,,,,27.55,12.65,0.0,12.904882,72.57737,Delhi,3,5,1,Summer
2024-03-17 00:00:00+00:00,,,,,,,,,,,,,28.8,11.8,0.0,11.525623,73.446884,Delhi,3,6,1,Summer
2024-03-18 00:00:00+00:00,,,,,,,,,,,,,28.45,12.95,0.0,13.0447235,79.29801,Delhi,3,0,0,Summer
2024-03-19 00:00:00+00:00,,,,,,,,,,,,,29.8,13.55,0.0,16.267857,73.85418,Delhi,3,1,0,Summer
2024-03-20 00:00:00+00:00,,,,,,,,,,,,,32.0,14.15,0.0,18.720001,78.54532,Delhi,3,2,0,Summer
2024-03-21 00:00:00+00:00,,,,,,,,,,,,,29.15,16.9,0.0,18.39878,86.31973,Delhi,3,3,0,Summer
2024-03-22 00:00:00+00:00,,,,,,,,,,,,,32.4,17.8,0.0,13.104198,82.8736,Delhi,3,4,0,Summer
2024-03-23 00:00:00+00:00,,,,,,,,,,,,,33.75,18.05,0.0,19.576189,84.82501,Delhi,3,5,1,Summer
2024-03-24 00:00:00+00:00,,,,,,,,,,,,,30.95,17.0,0.1,35.346058,78.071,Delhi,3,6,1,Summer
2024-03-25 00:00:00+00:00,,,,,,,,,,,,,32.8,16.6,0.0,21.166653,80.07764,Delhi,3,0,0,Summer
2024-03-26 00:00:00+00:00,,,,,,,,,,,,,33.55,18.5,0.0,14.205182,67.101555,Delhi,3,1,0,Summer
2024-03-27 00:00:00+00:00,,,,,,,,,,,,,36.4,21.7,0.0,20.418695,59.78487,Delhi,3,2,0,Summer
2024-03-28 00:00:00+00:00,,,,,,,,,,,,,36.95,21.85,0.0,16.343367,60.044056,Delhi,3,3,0,Summer
2024-03-29 00:00:00+00:00,,,,,,,,,,,,,36.5,20.9,0.0,19.376562,71.02206,Delhi,3,4,0,Summer
2024-03-30 00:00:00+00:00,,,,,,,,,,,,,35.15,22.75,0.0,19.164719,63.843575,Delhi,3,5,1,Summer
2024-03-31 00:00:00+00:00,,,,,,,,,,,,,34.35,19.2,0.0,21.407139,63.661324,Delhi,3,6,1,Summer
2024-04-01 00:00:00+00:00,,,,,,,,,,,,,31.3,17.65,0.0,20.799152,70.69385,Delhi,4,0,0,Summer
2024-04-02 00:00:00+00:00,,,,,,,,,,,,,32.9,17.05,0.0,21.434364,60.230263,Delhi,4,1,0,Summer
2024-04-03 00:00:00+00:00,,,,,,,,,,,,,35.85,20.45,0.0,18.792551,44.501457,Delhi,4,2,0,Summer
2024-04-04 00:00:00+00:00,,,,,,,,,,,,,36.4,21.75,0.0,18.03237,45.17339,Delhi,4,3,0,Summer
2024-04-05 00:00:00+00:00,,,,,,,,,,,,,35.6,20.65,0.0,28.220417,37.17904,Delhi,4,4,0,Summer
2024-04-06 00:00:00+00:00,,,,,,,,,,,,,34.95,18.45,0.0,21.322214,35.77574,Delhi,4,5,1,Summer
2024-04-07 00:00:00+00:00,,,,,,,,,,,,,35.4,17.45,0.0,21.129885,38.8844,Delhi,4,6,1,Summer
2024-04-08 00:00:00+00:00,,,,,,,,,,,,,36.75,19.0,0.0,19.966211,36.027122,Delhi,4,0,0,Summer
2024-04-09 00:00:00+00:00,,,,,,,,,,,,,37.75,19.85,0.0,16.58346,38.997723,Delhi,4,1,0,Summer
2024-04-10 00:00:00+00:00,,,,,,,,,,,,,38.55,19.75,0.0,13.397612,44.753117,Delhi,4,2,0,Summer
2024-04-11 00:00:00+00:00,,,,,,,,,,,,,38.0,22.15,0.0,14.186923,36.176918,Delhi,4,3,0,Summer
2024-04-12 00:00:00+00:00,,,,,,,,,,,,,38.75,21.75,0.0,15.986593,36.19703,Delhi,4,4,0,Summer
2024-04-13 00:00:00+00:00,,,,,,,,,,,,,38.5,22.8,1.2,15.9134655,54.387043,Delhi,4,5,1,Summer
2024-04-14 00:00:00+00:00,,,,,,,,,,,,,33.8,22.25,0.5,15.141414,64.76599,Delhi,4,6,1,Summer
2024-04-15 00:00:00+00:00,,,,,,,,,,,,,36.3,22.6,1.3,20.87379,75.739,Delhi,4,0,0,Summer
2024-04-16 00:00:00+00:00,,,,,,,,,,,,,35.7,22.9,0.0,21.575987,62.994976,Delhi,4,1,0,Summer
2024-04-17 00:00:00+00:00,,,,,,,,,,,,,35.3,22.2,0.0,29.301876,49.721043,Delhi,4,2,0,Summer
2024-04-18 00:00:00+00:00,,,,,,,,,,,,,37.8,23.65,0.0,17.313717,45.00578,Delhi,4,3,0,Summer
2024-04-19 00:00:00+00:00,,,,,,,,,,,,,38.3,23.0,0.0,18.86139,47.330532,Delhi,4,4,0,Summer
2024-04-20 00:00:00+00:00,,,,,,,,,,,,,36.7,22.3,0.0,21.068459,50.20012,Delhi,4,5,1,Summer
2024-04-21 00:00:00+00:00,,,,,,,,,,,,,36.6,23.6,0.0,17.673029,41.530617,Delhi,4,6,1,Summer
2024-04-22 00:00:00+00:00,,,,,,,,,,,,,36.95,23.05,0.0,25.455843,46.158916,Delhi,4,0,0,Summer
2024-04-23 00:00:00+00:00,,,,,,,,,,,,,38.0,21.15,0.0,23.18579,50.103752,Delhi,4,1,0,Summer
2024-04-24 00:00:00+00:00,,,,,,,,,,,,,36.85,20.95,0.0,21.900904,52.997475,Delhi,4,2,0,Summer
2024-04-25 00:00:00+00:00,,,,,,,,,,,,,38.25,21.45,0.0,23.675303,38.754208,Delhi,4,3,0,Summer
2024-04-26 00:00:00+00:00,,,,,,,,,,,,,39.2,23.4,0.0,32.90999,39.952385,Delhi,4,4,0,Summer
2024-04-27 00:00:00+00:00,,,,,,,,,,,,,37.85,23.3,0.0,21.26744,46.940556,Delhi,4,5,1,Summer
2024-04-28 00:00:00+00:00,,,,,,,,,,,,,37.45,22.7,0.0,17.026896,48.553505,Delhi,4,6,1,Summer
2024-04-29 00:00:00+00:00,,,,,,,,,,,,,38.05,23.6,0.0,23.675304,39.677826,Delhi,4,0,0,Summer
2024-04-30 00:00:00+00:00,,,,,,,,,,,,,36.2,21.15,0.0,19.0392,49.696915,Delhi,4,1,0,Summer
2024-05-01 00:00:00+00:00,,,,,,,,,,,,,32.65,19.8,0.0,23.598541,41.86266,Delhi,5,2,0,Summer
2024-05-02 00:00:00+00:00,,,,,,,,,,,,,35.0,19.3,0.0,19.453327,41.026897,Delhi,5,3,0,Summer
2024-05-03 00:00:00+00:00,,,,,,,,,,,,,38.05,20.7,0.0,23.904108,36.14615,Delhi,5,4,0,Summer
2024-05-04 00:00:00+00:00,,,,,,,,,,,,,40.55,25.5,0.0,16.394829,30.093327,Delhi,5,5,1,Summer
2024-05-05 00:00:00+00:00,,,,,,,,,,,,,40.9,25.0,0.0,19.201874,30.78397,Delhi,5,6,1,Summer
2024-05-06 00:00:00+00:00,,,,,,,,,,,,,40.6,25.95,0.0,23.587555,33.63739,Delhi,5,0,0,Summer
2024-05-07 00:00:00+00:00,,,,,,,,,,,,,41.4,27.5,0.0,18.089775,49.989815,Delhi,5,1,0,Summer
2024-05-08 00:00:00+00:00,,,,,,,,,,,,,39.7,26.8,0.0,21.068459,63.559673,Delhi,5,2,0,Summer
2024-05-09 00:00:00+00:00,,,,,,,,,,,,,39.6,26.2,0.0,25.264202,56.225975,Delhi,5,3,0,Summer
2024-05-10 00:00:00+00:00,,,,,,,,,,,,,39.45,25.95,1.1,20.929596,62.07029,Delhi,5,4,0,Summer
2024-05-11 00:00:00+00:00,,,,,,,,,,,,,38.8,25.95,0.1,18.532135,60.609493,Delhi,5,5,1,Summer
2024-05-12 00:00:00+00:00,,,,,,,,,,,,,37.75,27.45,0.1,15.9134655,55.59471,Delhi,5,6,1,Summer
2024-05-13 00:00:00+00:00,,,,,,,,,,,,,40.3,24.95,0.0,16.42247,49.99755,Delhi,5,0,0,Summer
2024-05-14 00:00:00+00:00,,,,,,,,,,,,,40.65,24.55,0.0,20.46941,37.10599,Delhi,5,1,0,Summer
2024-05-15 00:00:00+00:00,,,,,,,,,,,,,42.25,25.4,0.0,17.81909,36.384045,Delhi,5,2,0,Summer
2024-05-16 00:00:00+00:00,,,,,,,,,,,,,42.65,26.45,0.0,18.0,31.494495,Delhi,5,3,0,Summer
2024-05-17 00:00:00+00:00,,,,,,,,,,,,,43.95,28.05,0.0,16.299694,31.56389,Delhi,5,4,0,Summer
2024-05-18 00:00:00+00:00,,,,,,,,,,,,,43.95,27.05,0.0,26.596178,36.692814,Delhi,5,5,1,Summer
2024-05-19 00:00:00+00:00,,,,,,,,,,,,,44.85,27.7,0.0,26.36616,26.894249,Delhi,5,6,1,Summer
2024-05-20 00:00:00+00:00,,,,,,,,,,,,,43.6,29.1,0.0,28.257132,27.089966,Delhi,5,0,0,Summer
2024-05-21 00:00:00+00:00,,,,,,,,,,,,,42.6,29.1,0.0,15.807239,45.788536,Delhi,5,1,0,Summer
2024-05-22 00:00:00+00:00,,,,,,,,,,,,,41.1,29.75,0.3,24.387177,48.246113,Delhi,5,2,0,Summer
2024-05-23 00:00:00+00:00,,,,,,,,,,,,,41.05,30.5,0.0,22.932877,51.677296,Delhi,5,3,0,Summer
2024-05-24 00:00:00+00:00,,,,,,,,,,,,,40.85,30.4,0.0,20.570463,51.37882,Delhi,5,4,0,Summer
2024-05-25 00:00:00+00:00,,,,,,,,,,,,,44.35,30.2,0.0,27.362368,47.85301,Delhi,5,5,1,Summer
2024-05-26 00:00:00+00:00,,,,,,,,,,,,,45.95,29.5,0.0,25.862436,27.568289,Delhi,5,6,1,Summer
2024-05-27 00:00:00+00:00,,,,,,,,,,,,,45.65,29.45,0.0,22.148046,34.48139,Delhi,5,0,0,Summer
2024-05-28 00:00:00+00:00,,,,,,,,,,,,,45.75,28.85,0.0,19.161337,26.028574,Delhi,5,1,0,Summer
2024-05-29 00:00:00+00:00,,,,,,,,,,,,,45.7,32.9,0.0,20.240198,30.16805,Delhi,5,2,0,Summer
2024-05-30 00:00:00+00:00,,,,,,,,,,,,,45.75,29.45,0.0,25.241108,37.916138,Delhi,5,3,0,Summer
2024-05-31 00:00:00+00:00,,,,,,,,,,,,,45.85,28.45,0.0,25.455843,20.965118,Delhi,5,4,0,Summer
2024-06-01 00:00:00+00:00,,,,,,,,,,,,,44.0,31.3,0.0,26.420174,33.722893,Delhi,6,5,1,Summer
2024-06-02 00:00:00+00:00,,,,,,,,,,,,,41.4,30.05,0.0,18.228943,41.63034,Delhi,6,6,1,Summer
2024-06-03 00:00:00+00:00,,,,,,,,,,,,,44.4,29.55,0.0,20.16,46.106094,Delhi,6,0,0,Summer
2024-06-04 00:00:00+00:00,,,,,,,,,,,,,43.1,30.15,0.0,24.149532,29.030699,Delhi,6,1,0,Summer
2024-06-05 00:00:00+00:00,,,,,,,,,,,,,41.65,31.55,0.0,25.38702,35.708324,Delhi,6,2,0,Summer
2024-06-06 00:00:00+00:00,,,,,,,,,,,,,40.8,28.15,0.0,20.037485,51.122414,Delhi,6,3,0,Summer
2024-06-07 00:00:00+00:00,,,,,,,,,,,,,42.2,28.85,0.0,22.380884,45.51675,Delhi,6,4,0,Summer
2024-06-08 00:00:00+00:00,,,,,,,,,,,,,40.15,28.3,0.0,25.63847,41.5066,Delhi,6,5,1,Summer
2024-06-09 00:00:00+00:00,,,,,,,,,,,,,42.15,28.3,0.0,19.8,40.547356,Delhi,6,6,1,Summer
2024-06-10 00:00:00+00:00,,,,,,,,,,,,,42.95,27.9,0.0,22.206486,28.913612,Delhi,6,0,0,Summer
2024-06-11 00:00:00+00:00,,,,,,,,,,,,,43.2,28.85,0.0,19.959719,32.801983,Delhi,6,1,0,Summer
2024-06-12 00:00:00+00:00,,,,,,,,,,,,,44.1,28.75,0.0,18.214718,28.553247,Delhi,6,2,0,Summer
2024-06-13 00:00:00+00:00,,,,,,,,,,,,,44.85,29.6,0.0,28.119204,37.893833,Delhi,6,3,0,Summer
2024-06-14 00:00:00+00:00,,,,,,,,,,,,,43.35,32.75,0.0,31.450073,35.979134,Delhi,6,4,0,Summer
2024-06-15 00:00:00+00:00,,,,,,,,,,,,,43.3,32.2,0.0,28.277763,39.157753,Delhi,6,5,1,Summer
2024-06-16 00:00:00+00:00,,,,,,,,,,,,,44.05,32.8,0.0,25.140787,36.07101,Delhi,6,6,1,Summer
2024-06-17 00:00:00+00:00,,,,,,,,,,,,,44.0,33.65,0.0,26.807312,36.129986,Delhi,6,0,0,Summer
2024-06-18 00:00:00+00:00,,,,,,,,,,,,,44.15,34.45,0.0,30.926493,41.099968,Delhi,6,1,0,Summer
2024-06-19 00:00:00+00:00,,,,,,,,,,,,,41.3,33.05,0.8,32.112724,49.001633,Delhi,6,2,0,Summer
2024-06-20 00:00:00+00:00,,,,,,,,,,,,,39.25,25.5,6.7,28.174456,89.25571,Delhi,6,3,0,Summer
2024-06-21 00:00:00+00:00,,,,,,,,,,,,,38.25,25.35,0.3,18.72346,79.27249,Delhi,6,4,0,Summer
2024-06-22 00:00:00+00:00,,,,,,,,,,,,,38.5,29.85,0.0,12.261158,64.75968,Delhi,6,5,1,Summer
2024-06-23 00:00:00+00:00,,,,,,,,,,,,,39.5,30.15,0.3,15.484185,65.41406,Delhi,6,6,1,Summer
2024-06-24 00:00:00+00:00,,,,,,,,,,,,,39.5,29.9,1.7,15.119999,74.83495,Delhi,6,0,0,Summer
2024-06-25 00:00:00+00:00,,,,,,,,,,,,,36.6,27.65,13.5,15.273505,87.32696,Delhi,6,1,0,Summer
2024-06-26 00:00:00+00:00,,,,,,,,,,,,,34.3,25.5,20.9,21.67487,95.9168,Delhi,6,2,0,Summer
2024-06-27 00:00:00+00:00,,,,,,,,,,,,,30.4,25.35,9.9,17.026896,96.206345,Delhi,6,3,0,Summer
2024-06-28 00:00:00+00:00,,,,,,,,,,,,,30.55,25.65,15.400001,10.97262,95.9213,Delhi,6,4,0,Summer
2024-06-29 00:00:00+00:00,,,,,,,,,,,,,32.9,26.5,20.500002,11.726277,92.87841,Delhi,6,5,1,Summer
2024-06-30 00:00:00+00:00,,,,,,,,,,,,,34.8,25.95,20.400002,15.575981,96.215996,Delhi,6,6,1,Summer
2024-07-01 00:00:00+00:00,,,,,,,,,,,,,34.1,25.9,13.0,11.808878,96.214645,Delhi,7,0,0,Monsoon
2024-07-02 00:00:00+00:00,,,,,,,,,,,,,33.6,26.05,3.1999998,16.135872,96.79574,Delhi,7,1,0,Monsoon
2024-07-03 00:00:00+00:00,,,,,,,,,,,,,32.9,25.85,1.9000002,13.104198,97.37733,Delhi,7,2,0,Monsoon
2024-07-04 00:00:00+00:00,,,,,,,,,,,,,31.6,25.5,7.2000003,11.252519,95.922775,Delhi,7,3,0,Monsoon
2024-07-05 00:00:00+00:00,,,,,,,,,,,,,30.35,25.95,0.70000005,16.203999,93.96107,Delhi,7,4,0,Monsoon
2024-07-06 00:00:00+00:00,,,,,,,,,,,,,32.95,25.6,1.0,15.778516,95.064674,Delhi,7,5,1,Monsoon
2024-07-07 00:00:00+00:00,,,,,,,,,,,,,33.45,25.25,0.1,14.154915,95.63242,Delhi,7,6,1,Monsoon
2024-07-08 00:00:00+00:00,,,,,,,,,,,,,33.2,25.75,0.0,11.384199,89.5876,Delhi,7,0,0,Monsoon
