timestamp,no,no2,pm10,pm25,relativehumidity,so2,temperature_x,temperature_y,humidity,precipitation,wind_speed,wind_direction,city,hour,day_of_week,month
2024-09-08 18:00:00+00:00,1.8145958577509697e-05,43.99711116862817,99.99381664491139,29.70487012736473,57.440489159228946,18.782069159060995,31.325621607448085,27.45,89.9343,0.0,11.542478,93.57626,Kolkata,18,6,9
2024-09-08 19:00:00+00:00,1.349359602064934e-05,43.99464269061407,100.10079852775206,29.777544876274817,56.228425973909,18.84475547317038,31.298121280486782,27.2,89.117966,0.1,12.429127,100.00792,Kolkata,19,6,9
2024-09-08 20:00:00+00:00,1.403836753148275e-05,43.99921384915929,100.08676070994213,29.759189291770934,56.719750295172844,18.837066569410524,31.204104471004797,27.1,90.17728,0.1,12.496719,101.63361,Kolkata,20,6,9
2024-09-08 21:00:00+00:00,1.914678990615811e-05,43.9855810425709,100.07457039837166,29.789721456053034,57.13205182998604,18.978972109484232,30.986335437743037,26.85,91.239845,0.0,11.212135,95.52745,Kolkata,21,6,9
2024-09-08 22:00:00+00:00,2.331616462691692e-05,43.97663918989203,99.9364482930495,29.74043077101737,58.02723121503914,18.95417179692629,30.86202661920771,26.7,92.5977,0.0,10.239453,79.87539,Kolkata,22,6,9
2024-09-08 23:00:00+00:00,1.7001869576952974e-05,44.00270642562766,99.96459148077244,29.688484599530423,58.371166861100846,18.77872537574717,30.78390592056465,26.55,93.697586,0.0,12.144331,78.02389,Kolkata,23,6,9
2024-09-09 00:00:00+00:00,1.2892541866211214e-05,44.01425598497592,100.01187690457326,29.68349092202516,58.09976144270604,18.704880696648672,30.81523345657459,26.55,93.41954,0.0,13.202726,78.996506,Kolkata,0,0,9
2024-09-09 01:00:00+00:00,-1.1580345496390795e-05,44.07796951318024,100.16422102024873,29.583727678040745,55.71371667956623,18.076406301273607,31.805603514237305,27.75,87.32696,0.2,19.134262,94.31595,Kolkata,1,0,9
2024-09-09 02:00:00+00:00,-1.0793297333702191e-05,44.072588582273326,100.13374711135546,29.566878982426726,54.957910899676335,18.001646315340963,32.36248911909976,28.65,83.61028,0.2,18.584509,98.914856,Kolkata,2,0,9
2024-09-09 03:00:00+00:00,-1.4133956028772147e-05,44.10178567182059,100.09787639823864,29.447840334915952,55.29409988160069,17.690922018116908,32.9464370167253,29.75,81.058304,0.1,19.64558,103.781624,Kolkata,3,0,9
